Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
9244,Deutschland ,Austrian,European,253.5382,2350.8756,75.0374,119.6266,Deutschland 
9245,Deutschland ,Austrian,European,329.8095,1742.2901,44.0907,35.9287,Deutschland 
9246,Deutschland ,Austrian,European,325.0870,3549.0431,279.6109,122.9866,Deutschland 
9247,Deutschland ,Austrian,European,111.3873,1699.2960,42.7465,131.2105,Deutschland 
9248,Deutschland ,Austrian,European,30.4273,617.3098,68.8928,23.6421,Deutschland 
9249,Deutschland ,Austrian,European,523.0754,3603.6810,78.2887,156.6595,Deutschland 
9250,Deutschland ,Austrian,European,84.3076,921.1500,44.4290,46.1538,Deutschland 
10117,Deutschland ,Swiss,European,99.4678,1530.7410,23.7350,121.2986,Deutschland 
10118,Deutschland ,Swiss,European,53.9833,1563.4400,196.5023,62.7632,Deutschland 
10119,Deutschland ,Swiss,European,97.7314,1193.0200,52.0784,68.2612,Deutschland 
10120,Deutschland ,Swiss,European,39.9632,2051.8204,82.1441,178.3025,Deutschland 
10121,Deutschland ,Swiss,European,237.1517,2015.3264,73.7948,90.8814,Deutschland 
10122,Deutschland ,Swiss,European,191.7196,1060.6497,29.8815,23.4995,Deutschland 
10123,Deutschland ,Swiss,European,20.0565,1841.3939,123.5246,140.6869,Deutschland 
10124,Deutschland ,Swiss,European,70.9539,1556.1600,51.6840,129.6561,Deutschland 
10125,Deutschland ,Swiss,European,323.8611,1819.7434,23.6800,55.4522,Deutschland 
10126,Deutschland ,Swiss,European,39.5724,874.0500,31.0644,68.5314,Deutschland 
10127,Deutschland ,Swiss,European,2.8486,417.4636,90.5206,2.5471,Deutschland 
10128,Deutschland ,Swiss,European,323.3236,2901.9800,78.5994,157.6436,Deutschland 
10129,Deutschland ,Swiss,European,369.3780,2133.8350,78.1991,34.9604,Deutschland 
10130,Deutschland ,Swiss,European,230.7889,1217.7680,44.1802,49.3585,Deutschland 
10131,Deutschland ,Swiss,European,10.3428,42.7110,0.5572,1.1720,Deutschland 
10132,Deutschland ,Swiss,European,30.6263,1872.6397,184.4703,108.1117,Deutschland 
10133,Deutschland ,Swiss,European,13.2253,1312.1035,92.7023,98.1707,Deutschland 
10134,Deutschland ,Swiss,European,338.7135,1865.5012,51.0255,38.3493,Deutschland 
10135,Deutschland ,Swiss,European,68.5992,1246.5267,197.3677,21.5454,Deutschland 
10136,Deutschland ,Swiss,European,355.4627,2453.9133,76.3459,150.8966,Deutschland 
10137,Deutschland ,Swiss,European,305.0496,1434.0855,19.3944,14.7659,Deutschland 
10138,Deutschland ,Swiss,European,33.6364,1754.9440,97.7718,138.8793,Deutschland 
10139,Deutschland ,Swiss,European,26.8369,1404.3240,77.1743,113.4853,Deutschland 
10140,Deutschland ,Swiss,European,39.4595,983.4301,184.4213,5.4205,Deutschland 
10141,Deutschland ,Swiss,European,166.6911,2783.7480,20.1371,232.6454,Deutschland 
10142,Deutschland ,Swiss,European,19.3042,11638.0442,2290.0151,201.9315,Deutschland 
10143,Deutschland ,Swiss,European,29.9486,1278.5833,115.7019,75.4407,Deutschland 
10144,Deutschland ,Swiss,European,330.3223,3473.7750,42.9909,225.1116,Deutschland 
13115,Deutschland ,German,European,7.2460,2177.4824,82.3634,199.0510,Deutschland 
13116,Deutschland ,German,European,9.8274,326.1300,24.6045,20.2491,Deutschland 
13117,Deutschland ,German,European,206.6093,1845.3465,49.5133,100.7978,Deutschland 
13118,Deutschland ,German,European,3.4647,593.2800,30.3313,50.0046,Deutschland 
13119,Deutschland ,German,European,28.8019,1658.0086,119.2868,121.3218,Deutschland 
13120,Deutschland ,German,European,55.7926,845.9873,32.4893,55.6881,Deutschland 
13121,Deutschland ,German,European,136.0704,3541.1652,264.1014,213.7716,Deutschland 
13122,Deutschland ,German,European,77.2024,1864.2116,235.5943,68.9309,Deutschland 
13123,Deutschland ,German,European,205.6797,908.4710,22.8413,1.9333,Deutschland 
13124,Deutschland ,German,European,143.6858,1419.3300,48.8421,77.9571,Deutschland 
13125,Deutschland ,German,European,91.3552,505.3317,11.7975,15.1989,Deutschland 
13126,Deutschland ,German,European,510.5972,4441.6980,85.4750,260.8841,Deutschland 
13127,Deutschland ,German,European,471.9091,6992.2795,63.8513,566.1239,Deutschland 
13128,Deutschland ,German,European,581.0986,2557.3823,68.9593,5.8992,Deutschland 
13129,Deutschland ,German,European,492.9716,2950.3660,6.9010,115.1970,Deutschland 
13130,Deutschland ,German,European,19.9762,396.9514,70.4652,3.0727,Deutschland 
13131,Deutschland ,German,European,79.4091,1283.1133,16.9907,103.5335,Deutschland 
13132,Deutschland ,German,European,174.0283,1378.6780,37.5003,67.2425,Deutschland 
13133,Deutschland ,German,European,201.5667,2742.8960,12.5989,214.5275,Deutschland 
13134,Deutschland ,German,European,123.8180,1075.5381,20.9853,56.7790,Deutschland 
13135,Deutschland ,German,European,0.7227,2808.1847,10.7910,312.0127,Deutschland 
13136,Deutschland ,German,European,183.1472,1378.5360,31.4628,60.8878,Deutschland 
13137,Deutschland ,German,European,59.6251,684.2322,24.2805,41.3543,Deutschland 
13138,Deutschland ,German,European,34.6624,352.1540,18.3245,15.4941,Deutschland 
13139,Deutschland ,German,European,85.7488,4471.3238,260.4434,334.1637,Deutschland 
13140,Deutschland ,German,European,3.7009,746.5310,24.3990,69.9589,Deutschland 
13141,Deutschland ,German,European,14.9155,2455.0100,385.8414,85.9099,Deutschland 
13142,Deutschland ,German,European,2.7142,691.9056,114.8802,21.2867,Deutschland 
13143,Deutschland ,German,European,29.5372,919.8400,56.0520,65.3088,Deutschland 
13144,Deutschland ,German,European,313.3901,1227.1566,2.4995,1.5069,Deutschland 
13145,Deutschland ,German,European,79.3956,2239.3800,127.7242,156.3348,Deutschland 
13146,Deutschland ,German,European,48.6711,1164.0330,70.5580,80.6496,Deutschland 
13147,Deutschland ,German,European,143.6283,581.4200,1.2100,0.1100,Deutschland 
13148,Deutschland ,German,European,385.5356,2070.9860,66.8502,24.5259,Deutschland 
13149,Deutschland ,German,European,7.3997,382.2480,32.2853,23.8807,Deutschland 
13150,Deutschland ,German,European,83.9288,2841.5083,369.6321,102.4642,Deutschland 
13151,Deutschland ,German,European,221.4933,2857.7785,6.9442,223.3882,Deutschland 
13152,Deutschland ,German,European,36.8881,2019.5910,129.1587,150.9153,Deutschland 
13153,Deutschland ,German,European,22.8010,235.0000,7.1030,14.5600,Deutschland 
13154,Deutschland ,German,European,553.0362,8669.9400,47.4150,727.0116,Deutschland 
13155,Deutschland ,German,European,244.3617,1236.5880,15.3279,33.3655,Deutschland 
13156,Deutschland ,German,European,86.3037,496.0448,12.0559,13.3362,Deutschland 
13157,Deutschland ,German,European,43.5711,2706.2782,134.2899,228.1777,Deutschland 
13158,Deutschland ,German,European,331.7299,3863.8227,330.0070,140.5396,Deutschland 
13159,Deutschland ,German,European,29.0018,526.1120,5.7291,44.5802,Deutschland 
13160,Deutschland ,German,European,146.7284,2346.0907,67.4011,172.9025,Deutschland 
13161,Deutschland ,German,European,112.2874,600.0817,11.9883,17.3591,Deutschland 
13162,Deutschland ,German,European,1.2312,2699.7165,264.4522,173.2424,Deutschland 
13163,Deutschland ,German,European,16.2535,1308.1546,88.2426,96.5542,Deutschland 
13164,Deutschland ,German,European,829.5025,4319.2057,149.9206,42.7540,Deutschland 
13165,Deutschland ,German,European,129.5093,3071.3400,42.7440,278.7000,Deutschland 
13166,Deutschland ,German,European,83.3039,2245.9881,212.5034,116.6413,Deutschland 
13167,Deutschland ,German,European,290.7815,1751.1238,30.3088,56.3611,Deutschland 
13168,Deutschland ,German,European,135.4084,3588.5878,112.6361,301.7332,Deutschland 
13169,Deutschland ,German,European,126.9580,989.6396,7.5480,52.0331,Deutschland 
13170,Deutschland ,German,European,389.8678,1705.0560,23.4973,17.0176,Deutschland 
13171,Deutschland ,German,European,316.8632,2588.9008,23.3206,144.8337,Deutschland 
13172,Deutschland ,German,European,207.3827,962.1580,14.9184,11.6406,Deutschland 
13173,Deutschland ,German,European,159.8829,5264.7765,124.2216,484.1567,Deutschland 
13174,Deutschland ,German,European,62.8544,1520.3318,77.1538,110.9691,Deutschland 
13175,Deutschland ,German,European,118.1718,1880.6750,71.4802,133.7004,Deutschland 
13176,Deutschland ,German,European,0.7227,2056.3561,10.7910,226.9642,Deutschland 
13177,Deutschland ,German,European,28.6663,574.1490,14.4788,44.6196,Deutschland 
13178,Deutschland ,German,European,358.9883,3471.3919,101.4617,200.1898,Deutschland 
13179,Deutschland ,German,European,552.4330,4504.1050,135.7351,203.1615,Deutschland 
13180,Deutschland ,German,European,29.0864,267.0590,8.4973,15.5877,Deutschland 
13181,Deutschland ,German,European,291.9042,1730.9477,124.4650,9.5048,Deutschland 
13182,Deutschland ,German,European,38.5893,1111.4554,60.5331,80.0283,Deutschland 
13183,Deutschland ,German,European,319.2406,6866.5520,42.6330,628.5440,Deutschland 
13184,Deutschland ,German,European,205.9509,1016.1680,20.0192,15.3303,Deutschland 
13185,Deutschland ,German,European,730.3263,3537.9365,38.8821,71.9805,Deutschland 
13186,Deutschland ,German,European,39.9859,580.5530,19.4928,41.1645,Deutschland 
13187,Deutschland ,German,European,415.1999,3638.2000,81.4901,208.4528,Deutschland 
13188,Deutschland ,German,European,31.6195,511.1839,14.6271,40.0282,Deutschland 
13189,Deutschland ,German,European,477.5622,5667.7204,93.2956,408.1787,Deutschland 
13190,Deutschland ,German,European,107.3337,1171.2232,47.1591,65.6147,Deutschland 
13191,Deutschland ,German,European,146.5749,3828.8207,179.3578,286.0885,Deutschland 
13192,Deutschland ,German,European,118.5044,822.7000,19.8316,33.6630,Deutschland 
13193,Deutschland ,German,European,274.1399,2687.7260,60.0607,162.4139,Deutschland 
13194,Deutschland ,German,European,17.4095,292.2410,21.9381,15.6146,Deutschland 
13195,Deutschland ,German,European,235.5876,1918.2185,30.7000,103.0700,Deutschland 
13196,Deutschland ,German,European,6.1334,402.3220,2.3625,43.2525,Deutschland 
13197,Deutschland ,German,European,695.3384,3367.7990,115.4257,29.5972,Deutschland 
13198,Deutschland ,German,European,424.3704,2094.8000,34.8982,37.4268,Deutschland 
13199,Deutschland ,German,European,7.2734,1944.3464,177.0650,129.1923,Deutschland 
13200,Deutschland ,German,European,832.7870,3825.0740,70.0560,23.7328,Deutschland 
13201,Deutschland ,German,European,336.2517,3434.4320,13.5800,238.6645,Deutschland 
13202,Deutschland ,German,European,159.6125,3198.6968,417.8354,83.6208,Deutschland 
13203,Deutschland ,German,European,868.0210,5208.7348,169.1303,119.8552,Deutschland 
13204,Deutschland ,German,European,71.3093,1167.2580,40.0069,75.7674,Deutschland 
13205,Deutschland ,German,European,59.3611,410.2807,22.4161,9.6340,Deutschland 
13206,Deutschland ,German,European,288.5120,2094.9380,6.5274,107.4374,Deutschland 
13207,Deutschland ,German,European,1121.6134,4833.3760,52.6490,49.8600,Deutschland 
13208,Deutschland ,German,European,111.1867,1732.9236,159.5520,73.4424,Deutschland 
13209,Deutschland ,German,European,33.1804,600.1991,31.6230,39.6255,Deutschland 
13210,Deutschland ,German,European,20.7454,330.9400,14.4618,22.4328,Deutschland 
13211,Deutschland ,German,European,82.7646,571.2230,22.4305,16.5421,Deutschland 
13212,Deutschland ,German,European,31.9008,401.7236,57.7087,6.5993,Deutschland 
13213,Deutschland ,German,European,252.5832,1975.3971,41.6172,91.2856,Deutschland 
13214,Deutschland ,German,European,59.9696,2113.3265,87.0019,169.8361,Deutschland 
13215,Deutschland ,German,European,33.4883,1774.0080,100.1658,136.6742,Deutschland 
13216,Deutschland ,German,European,272.2597,2093.7046,29.4309,102.2647,Deutschland 
13217,Deutschland ,German,European,72.1820,2437.4508,201.2243,154.5865,Deutschland 
13218,Deutschland ,German,European,470.2213,3842.2560,13.8625,228.3625,Deutschland 
13219,Deutschland ,German,European,14.4228,432.4191,28.4335,28.9174,Deutschland 
13220,Deutschland ,German,European,68.9803,1440.1895,51.9146,115.3674,Deutschland 
13221,Deutschland ,German,European,54.7172,3095.9234,114.8176,269.3974,Deutschland 
13222,Deutschland ,German,European,8.3753,844.8010,2.1751,90.9846,Deutschland 
13223,Deutschland ,German,European,100.1512,485.3168,8.1444,6.6068,Deutschland 
13224,Deutschland ,German,European,472.7126,4470.7267,46.6308,277.4139,Deutschland 
13225,Deutschland ,German,European,159.3914,2671.0394,119.8429,174.2390,Deutschland 
13226,Deutschland ,German,European,743.0717,6616.3980,90.1737,396.2749,Deutschland 
13227,Deutschland ,German,European,19.0415,559.0883,17.1831,48.7422,Deutschland 
13228,Deutschland ,German,European,496.0747,3325.5139,179.1154,62.2604,Deutschland 
13229,Deutschland ,German,European,0.7200,1502.1500,12.5600,163.2600,Deutschland 
13230,Deutschland ,German,European,109.9780,1764.2165,184.6971,63.6435,Deutschland 
13231,Deutschland ,German,European,482.0068,5062.3160,21.8770,358.9625,Deutschland 
13232,Deutschland ,German,European,407.3267,3783.3450,25.3996,237.7044,Deutschland 
13233,Deutschland ,German,European,322.2384,1955.6270,34.0589,67.8987,Deutschland 
13234,Deutschland ,German,European,383.5761,2177.1648,155.4716,4.4479,Deutschland 
13235,Deutschland ,German,European,274.4222,1531.8683,44.4521,34.6993,Deutschland 
13236,Deutschland ,German,European,59.4367,1733.8977,274.6468,37.2549,Deutschland 
13237,Deutschland ,German,European,638.9790,4202.6160,40.4132,170.4076,Deutschland 
13238,Deutschland ,German,European,40.4829,375.9290,4.3839,22.9442,Deutschland 
13239,Deutschland ,German,European,1080.7819,5507.0202,179.8566,51.2231,Deutschland 
13240,Deutschland ,German,European,411.1988,1940.3145,26.8901,20.6193,Deutschland 
13241,Deutschland ,German,European,131.6380,1701.4887,36.7535,114.8107,Deutschland 
13242,Deutschland ,German,European,483.7692,2520.1680,75.6730,24.3219,Deutschland 
13243,Deutschland ,German,European,729.1411,4797.7367,162.6417,146.1515,Deutschland 
13244,Deutschland ,German,European,200.9236,842.6400,14.3880,0.2244,Deutschland 
13245,Deutschland ,German,European,39.1825,865.0056,22.7322,67.0613,Deutschland 
13246,Deutschland ,German,European,0.7200,143.0000,12.5600,9.5100,Deutschland 
13247,Deutschland ,German,European,12.6190,360.1650,20.1300,26.3673,Deutschland 
13248,Deutschland ,German,European,64.4160,322.5000,3.5075,7.2700,Deutschland 
13249,Deutschland ,German,European,183.9970,4645.0260,33.0610,437.3714,Deutschland 
13250,Deutschland ,German,European,206.2856,1720.4506,194.6502,11.4190,Deutschland 
13251,Deutschland ,German,European,19.6381,79.3930,0.5468,0.3164,Deutschland 
13252,Deutschland ,German,European,162.8113,1095.2150,26.1490,41.9872,Deutschland 
13253,Deutschland ,German,European,194.7378,1397.1160,31.8685,65.3030,Deutschland 
13254,Deutschland ,German,European,452.2442,4011.7479,238.3717,142.8758,Deutschland 
13255,Deutschland ,German,European,3.8083,306.1600,7.2170,29.1840,Deutschland 
13256,Deutschland ,German,European,46.4707,394.3910,8.1393,18.9265,Deutschland 
13257,Deutschland ,German,European,35.7478,1948.9837,113.7614,153.0127,Deutschland 
13258,Deutschland ,German,European,67.9035,3183.1026,256.1263,203.3649,Deutschland 
13259,Deutschland ,German,European,9.6158,1405.2074,222.9585,54.0484,Deutschland 
13260,Deutschland ,German,European,479.6940,7046.4761,61.8480,561.2609,Deutschland 
13261,Deutschland ,German,European,68.2103,1186.3400,32.0819,90.6587,Deutschland 
13262,Deutschland ,German,European,30.5574,1036.3927,154.1998,30.6246,Deutschland 
13263,Deutschland ,German,European,23.0742,595.3444,7.6845,54.5749,Deutschland 
13264,Deutschland ,German,European,0.0119,5.3640,0.0000,0.0000,Deutschland 
13265,Deutschland ,German,European,124.9172,1000.6256,24.2722,44.9672,Deutschland 
13266,Deutschland ,German,European,189.5753,3089.4124,330.2036,115.6050,Deutschland 
13267,Deutschland ,German,European,720.3747,3935.9525,49.2603,120.3392,Deutschland 
13268,Deutschland ,German,European,300.3453,1365.3882,10.5383,22.4689,Deutschland 
13269,Deutschland ,German,European,157.4189,5217.0600,44.6980,499.2588,Deutschland 
13270,Deutschland ,German,European,143.0736,694.4480,13.4523,9.9403,Deutschland 
13271,Deutschland ,German,European,922.0880,4467.7291,106.1662,53.1435,Deutschland 
13272,Deutschland ,German,European,528.7865,3925.7716,391.3792,39.9415,Deutschland 
13273,Deutschland ,German,European,18.0970,2861.0661,303.6999,165.6713,Deutschland 
13274,Deutschland ,German,European,64.2316,2223.1113,227.8557,114.2633,Deutschland 
13275,Deutschland ,German,European,161.4171,644.9600,7.0456,0.7580,Deutschland 
13276,Deutschland ,German,European,10.6911,739.5016,117.2386,23.4173,Deutschland 
13277,Deutschland ,German,European,359.8665,2355.1050,105.6813,55.4798,Deutschland 
13278,Deutschland ,German,European,3.9884,694.3436,114.8802,21.2867,Deutschland 
13279,Deutschland ,German,European,236.7930,1300.8447,33.6976,32.1983,Deutschland 
13280,Deutschland ,German,European,33.2038,3840.1780,436.5879,206.4669,Deutschland 
13281,Deutschland ,German,European,848.4444,7437.7262,25.9791,458.1257,Deutschland 
13282,Deutschland ,German,European,118.7261,1295.9290,40.4569,77.4338,Deutschland 
13283,Deutschland ,German,European,204.4894,6977.8795,6.6095,697.3333,Deutschland 
13284,Deutschland ,German,European,364.6257,2617.7295,93.8643,93.8390,Deutschland 
13285,Deutschland ,German,European,339.9509,7308.1860,692.3447,352.0190,Deutschland 
13286,Deutschland ,German,European,48.6258,2652.2191,219.9164,172.0108,Deutschland 
13287,Deutschland ,German,European,889.1177,4110.8880,78.0314,26.4525,Deutschland 
13288,Deutschland ,German,European,236.0944,1952.8605,6.5968,114.5420,Deutschland 
13289,Deutschland ,German,European,73.3565,536.8209,38.5187,11.8790,Deutschland 
13290,Deutschland ,German,European,41.7588,413.6822,5.1464,26.4822,Deutschland 
13291,Deutschland ,German,European,155.3316,1503.1382,25.2406,91.9058,Deutschland 
13292,Deutschland ,German,European,100.6586,2258.8106,415.5924,12.8935,Deutschland 
13293,Deutschland ,German,European,180.1216,1244.4560,27.7878,52.4528,Deutschland 
13295,Deutschland ,German,European,22.8478,527.2440,20.9979,41.6668,Deutschland 
13296,Deutschland ,German,European,59.9923,721.8990,15.6099,44.7546,Deutschland 
13297,Deutschland ,German,European,15.7995,326.5549,2.8598,27.7323,Deutschland 
13298,Deutschland ,German,European,147.1532,1020.9926,49.5506,37.4253,Deutschland 
13299,Deutschland ,German,European,38.6216,578.3530,0.6099,46.6527,Deutschland 
13300,Deutschland ,German,European,104.1521,1478.6990,15.4976,114.4067,Deutschland 
13301,Deutschland ,German,European,316.4340,2034.9000,17.3314,90.4140,Deutschland 
13302,Deutschland ,German,European,,,,,Deutschland 
13303,Deutschland ,German,European,265.4837,3098.6920,14.0910,228.2608,Deutschland 
13304,Deutschland ,German,European,32.4152,747.6863,80.1010,31.5009,Deutschland 
13305,Deutschland ,German,European,257.5911,1845.1595,69.3991,66.3476,Deutschland 
13306,Deutschland ,German,European,460.9986,2696.8040,53.7295,94.3188,Deutschland 
13307,Deutschland ,German,European,363.9119,1939.2279,76.3352,22.4374,Deutschland 
13308,Deutschland ,German,European,155.6970,2307.6400,91.5826,157.7430,Deutschland 
13309,Deutschland ,German,European,2.1185,358.1095,31.4000,23.7750,Deutschland 
13310,Deutschland ,German,European,708.8829,3788.5360,125.6792,41.6877,Deutschland 
13311,Deutschland ,German,European,148.3426,2486.0400,37.4504,204.4236,Deutschland 
13312,Deutschland ,German,European,226.6586,2468.5374,61.5543,157.1474,Deutschland 
13313,Deutschland ,German,European,144.6161,2707.9387,35.6715,229.2933,Deutschland 
13314,Deutschland ,German,European,434.1166,3291.6810,81.8960,146.0183,Deutschland 
13315,Deutschland ,German,European,19.2418,367.1210,27.1057,19.2400,Deutschland 
13316,Deutschland ,German,European,30.9617,4023.3731,315.5777,284.3085,Deutschland 
13317,Deutschland ,German,European,164.5526,968.9341,19.6062,28.2897,Deutschland 
13318,Deutschland ,German,European,61.3729,237.5898,1.5656,1.1023,Deutschland 
13319,Deutschland ,German,European,170.6642,5848.9787,740.0634,240.8614,Deutschland 
13320,Deutschland ,German,European,301.2980,1916.5193,18.5447,77.4104,Deutschland 
13321,Deutschland ,German,European,15.7318,220.5540,9.6414,14.5620,Deutschland 
13322,Deutschland ,German,European,47.2402,1723.6295,40.2244,157.0693,Deutschland 
13323,Deutschland ,German,European,170.6571,1541.4385,126.3918,41.3404,Deutschland 
13324,Deutschland ,German,European,111.2618,758.5080,13.4392,27.9430,Deutschland 
13325,Deutschland ,German,European,261.0728,2044.0567,39.0502,104.8211,Deutschland 
13326,Deutschland ,German,European,217.9623,860.2400,0.8083,1.0145,Deutschland 
13327,Deutschland ,German,European,30.6959,2887.2466,285.0387,172.1887,Deutschland 
13328,Deutschland ,German,European,139.4753,2136.8694,47.8392,161.8065,Deutschland 
13329,Deutschland ,German,European,253.6497,1370.0800,36.1931,31.2034,Deutschland 
13330,Deutschland ,German,European,153.2946,2196.6970,145.2283,114.7571,Deutschland 
13331,Deutschland ,German,European,308.8563,2622.3740,106.3685,107.8919,Deutschland 
13332,Deutschland ,German,European,576.7002,4903.2755,177.8856,218.4143,Deutschland 
13333,Deutschland ,German,European,508.9716,2093.2060,6.9010,11.5330,Deutschland 
13334,Deutschland ,German,European,498.0907,3222.8780,55.8398,124.7178,Deutschland 
13335,Deutschland ,German,European,425.5578,3765.3016,104.3911,183.5862,Deutschland 
13336,Deutschland ,German,European,147.7787,621.7700,10.4039,1.6006,Deutschland 
13337,Deutschland ,German,European,466.6563,3884.2610,32.5756,226.7127,Deutschland 
13338,Deutschland ,German,European,6.7894,4362.2395,540.1022,230.5246,Deutschland 
13339,Deutschland ,German,European,321.3927,3672.7920,45.3234,259.5354,Deutschland 
13340,Deutschland ,German,European,56.4846,1935.7612,63.1277,162.1629,Deutschland 
13341,Deutschland ,German,European,316.5178,2431.7620,24.4930,126.0635,Deutschland 
13342,Deutschland ,German,European,83.8059,1870.9390,252.9940,55.2425,Deutschland 
13343,Deutschland ,German,European,38.8604,2211.1689,73.7609,194.6815,Deutschland 
13344,Deutschland ,German,European,1.2660,915.0021,202.5545,5.2580,Deutschland 
13345,Deutschland ,German,European,55.4127,1661.8898,142.0436,94.5664,Deutschland 
13346,Deutschland ,German,European,97.1720,1192.0000,68.2840,60.5440,Deutschland 
13347,Deutschland ,German,European,409.3189,3058.0080,37.1846,158.3060,Deutschland 
13348,Deutschland ,German,European,109.2243,4868.3480,103.5454,445.8639,Deutschland 
13349,Deutschland ,German,European,5.4244,27.3540,1.4328,0.0540,Deutschland 
13350,Deutschland ,German,European,25.5414,668.1300,35.2905,49.0491,Deutschland 
13351,Deutschland ,German,European,324.4565,4556.1278,38.6258,354.5225,Deutschland 
13352,Deutschland ,German,European,30.5607,534.6200,94.2763,3.0379,Deutschland 
13353,Deutschland ,German,European,304.0078,2430.3840,68.5657,117.7148,Deutschland 
13354,Deutschland ,German,European,6.8926,516.1000,1.4300,55.3580,Deutschland 
13355,Deutschland ,German,European,13.3202,326.5460,10.7910,25.7683,Deutschland 
13356,Deutschland ,German,European,1.6436,5184.4617,8.8824,581.5076,Deutschland 
13357,Deutschland ,German,European,23.3264,297.6800,15.3720,15.9576,Deutschland 
13358,Deutschland ,German,European,402.5444,1650.7200,13.2513,0.2144,Deutschland 
13359,Deutschland ,German,European,234.1256,4916.8610,15.5215,447.2640,Deutschland 
13360,Deutschland ,German,European,412.4801,5302.7610,243.5886,308.1403,Deutschland 
13361,Deutschland ,German,European,661.4371,3684.9196,101.9587,78.1780,Deutschland 
13362,Deutschland ,German,European,1315.4194,6073.3790,380.0597,24.9463,Deutschland 
13363,Deutschland ,German,European,182.6913,2109.2060,52.3023,148.5548,Deutschland 
13364,Deutschland ,German,European,221.3076,2746.9150,0.6535,218.1864,Deutschland 
13365,Deutschland ,German,European,471.9834,4330.8840,30.9156,276.7592,Deutschland 
13366,Deutschland ,German,European,103.7060,2782.8259,386.8476,82.0407,Deutschland 
13367,Deutschland ,German,European,34.8030,338.9206,7.0377,20.3221,Deutschland 
13368,Deutschland ,German,European,4.7388,18.4800,0.0000,0.0528,Deutschland 
13369,Deutschland ,German,European,80.8913,435.4939,1.3794,14.1516,Deutschland 
13370,Deutschland ,German,European,74.3858,741.8688,34.6858,34.9455,Deutschland 
13371,Deutschland ,German,European,93.6981,843.8339,99.0323,8.3040,Deutschland 
13372,Deutschland ,German,European,108.7686,1240.3246,105.6133,48.2169,Deutschland 
13373,Deutschland ,German,European,372.9122,3856.0548,52.0921,264.1321,Deutschland 
13374,Deutschland ,German,European,81.4160,1224.1957,44.8647,83.4432,Deutschland 
13375,Deutschland ,German,European,15.4092,1625.6119,86.6432,137.3707,Deutschland 
13376,Deutschland ,German,European,2.6955,1060.1522,90.9558,73.2575,Deutschland 
13377,Deutschland ,German,European,76.0702,1996.0772,182.7524,108.0175,Deutschland 
13378,Deutschland ,German,European,8.6023,296.0805,5.1533,28.5682,Deutschland 
13379,Deutschland ,German,European,356.4704,2058.5520,50.7140,51.0018,Deutschland 
13380,Deutschland ,German,European,324.2177,1967.0285,34.2542,68.5205,Deutschland 
13381,Deutschland ,German,European,457.1387,2050.5730,25.9623,19.5179,Deutschland 
13382,Deutschland ,German,European,325.0870,3549.0431,279.6109,122.9866,Deutschland 
13383,Deutschland ,German,European,38.7800,2073.1431,184.4170,127.7676,Deutschland 
13384,Deutschland ,German,European,103.5083,2468.7040,33.6408,218.0525,Deutschland 
13385,Deutschland ,German,European,100.9985,3265.1491,417.1410,121.5176,Deutschland 
