Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
4991,Japanese,Japanese,Asian,3.8629,3768.3875,18.8972,417.7414,Japanese
4992,Japanese,Japanese,Asian,25.0703,4681.7604,70.1750,493.8202,Japanese
4993,Japanese,Japanese,Asian,50.5257,2120.4535,88.5900,176.1846,Japanese
4994,Japanese,Japanese,Asian,352.2060,1679.7320,25.1970,15.6350,Japanese
4995,Japanese,Japanese,Asian,85.1014,902.9112,105.1357,18.1342,Japanese
4996,Japanese,Japanese,Asian,359.3634,2033.9583,75.0516,29.6617,Japanese
4997,Japanese,Japanese,Asian,6.2857,67.5750,10.3785,0.7268,Japanese
4998,Japanese,Japanese,Asian,5.2300,46.0703,1.5665,2.8825,Japanese
4999,Japanese,Japanese,Asian,29.6774,136.0648,4.2284,1.4308,Japanese
5000,Japanese,Japanese,Asian,111.0320,799.5503,50.7946,26.2036,Japanese
5001,Japanese,Japanese,Asian,0.7888,8.4800,1.3024,0.0912,Japanese
5002,Japanese,Japanese,Asian,30.5600,1308.7288,149.0900,63.3484,Japanese
5003,Japanese,Japanese,Asian,21.6203,1273.6015,46.2239,112.1670,Japanese
5004,Japanese,Japanese,Asian,13.1105,188.7293,20.8582,7.9708,Japanese
5005,Japanese,Japanese,Asian,9.4346,187.9600,7.9478,14.5824,Japanese
5006,Japanese,Japanese,Asian,4.8620,852.4542,92.4978,50.1532,Japanese
5007,Japanese,Japanese,Asian,18.3053,1280.0780,63.5613,105.1288,Japanese
5008,Japanese,Japanese,Asian,14.1681,355.7052,25.3357,21.3018,Japanese
5009,Japanese,Japanese,Asian,3.5835,35.5500,5.2244,0.3679,Japanese
5010,Japanese,Japanese,Asian,7.2241,82.5127,6.8775,3.1098,Japanese
5011,Japanese,Japanese,Asian,0.8206,4765.3314,7.2167,533.6393,Japanese
5012,Japanese,Japanese,Asian,26.7368,399.7180,11.2227,28.8914,Japanese
5013,Japanese,Japanese,Asian,18.5922,796.3289,144.1491,13.0700,Japanese
5014,Japanese,Japanese,Asian,53.8123,1080.9617,117.4830,42.6146,Japanese
5015,Japanese,Japanese,Asian,25.0099,640.6432,37.8349,43.6522,Japanese
5016,Japanese,Japanese,Asian,80.2605,919.7000,110.9126,16.1592,Japanese
5017,Japanese,Japanese,Asian,5.3426,338.4208,8.3175,32.1910,Japanese
5018,Japanese,Japanese,Asian,7.9269,1714.2086,68.2709,154.1330,Japanese
5019,Japanese,Japanese,Asian,26.1939,487.4920,7.5694,41.3144,Japanese
5020,Japanese,Japanese,Asian,19.1567,351.5790,21.6041,22.7799,Japanese
5021,Japanese,Japanese,Asian,23.5847,3227.1239,350.6978,188.9325,Japanese
5022,Japanese,Japanese,Asian,50.9287,7606.2325,1448.5255,137.4660,Japanese
5023,Japanese,Japanese,Asian,0.3444,405.0876,89.8184,2.2949,Japanese
5024,Japanese,Japanese,Asian,148.2629,676.8500,13.2269,1.2360,Japanese
5025,Japanese,Japanese,Asian,41.8124,365.4198,45.4365,1.2805,Japanese
5026,Japanese,Japanese,Asian,15.6953,4293.6742,101.0520,442.9440,Japanese
5027,Japanese,Japanese,Asian,217.8717,1155.2050,47.6873,19.4000,Japanese
5028,Japanese,Japanese,Asian,32.7705,3973.2000,9.5735,441.2711,Japanese
5029,Japanese,Japanese,Asian,53.7647,440.2675,27.4536,14.1682,Japanese
5030,Japanese,Japanese,Asian,94.1510,749.8125,37.7222,26.4528,Japanese
5031,Japanese,Japanese,Asian,14.0874,218.4360,10.8766,14.9302,Japanese
5032,Japanese,Japanese,Asian,322.9146,1699.6493,67.0542,10.1620,Japanese
5033,Japanese,Japanese,Asian,185.5235,2460.7496,220.5306,92.9103,Japanese
5034,Japanese,Japanese,Asian,59.0096,930.6185,92.7057,37.8309,Japanese
5035,Japanese,Japanese,Asian,53.5044,1001.8633,68.1820,57.7769,Japanese
5036,Japanese,Japanese,Asian,0.9772,145.1245,12.8351,9.5409,Japanese
5037,Japanese,Japanese,Asian,143.5340,1092.7700,34.7010,42.1728,Japanese
5038,Japanese,Japanese,Asian,34.5709,2691.4458,385.6020,107.7301,Japanese
5039,Japanese,Japanese,Asian,1.6497,1290.1713,103.3827,93.8321,Japanese
5040,Japanese,Japanese,Asian,0.7398,143.1125,12.5693,9.5125,Japanese
5041,Japanese,Japanese,Asian,7.4604,511.1439,105.7491,4.3091,Japanese
5042,Japanese,Japanese,Asian,2.1612,2030.2333,12.9286,227.7207,Japanese
5043,Japanese,Japanese,Asian,7.9843,1102.3000,27.0914,107.6198,Japanese
5044,Japanese,Japanese,Asian,0.0000,108.3000,0.1110,12.0000,Japanese
5045,Japanese,Japanese,Asian,40.6285,685.2782,53.0407,36.7898,Japanese
5046,Japanese,Japanese,Asian,665.1458,6947.1127,114.6574,434.0326,Japanese
5047,Japanese,Japanese,Asian,33.7648,1813.7697,3.1089,185.8991,Japanese
5048,Japanese,Japanese,Asian,274.9817,11061.3090,242.1687,1004.4887,Japanese
5049,Japanese,Japanese,Asian,91.7751,5323.3697,145.0389,499.3190,Japanese
5050,Japanese,Japanese,Asian,0.5150,242.8437,20.8337,16.8261,Japanese
5051,Japanese,Japanese,Asian,31.8752,451.1912,19.0149,28.6124,Japanese
5052,Japanese,Japanese,Asian,24.2746,306.5165,11.8964,19.1926,Japanese
5053,Japanese,Japanese,Asian,16.2735,88.5095,6.0358,0.4059,Japanese
5054,Japanese,Japanese,Asian,60.3260,8459.1875,205.6912,820.9910,Japanese
5055,Japanese,Japanese,Asian,289.1730,4067.9365,312.3563,193.6729,Japanese
5056,Japanese,Japanese,Asian,37.5743,1278.2119,88.3722,85.6637,Japanese
5057,Japanese,Japanese,Asian,348.5718,1968.3643,67.8075,33.9452,Japanese
5058,Japanese,Japanese,Asian,16.1329,941.5264,149.8596,26.8664,Japanese
5059,Japanese,Japanese,Asian,941.4013,6057.2331,189.1816,158.3739,Japanese
5060,Japanese,Japanese,Asian,115.8873,4017.7170,74.3235,361.4518,Japanese
5061,Japanese,Japanese,Asian,17.9904,599.2116,92.9720,15.2948,Japanese
5062,Japanese,Japanese,Asian,1.5776,306.0733,13.8248,27.4657,Japanese
5063,Japanese,Japanese,Asian,1955.4975,15693.0870,203.0276,831.6870,Japanese
5064,Japanese,Japanese,Asian,164.3847,1037.7900,40.7307,21.4556,Japanese
5065,Japanese,Japanese,Asian,7.6841,2088.9640,52.0600,205.3117,Japanese
5066,Japanese,Japanese,Asian,39.7154,1033.1259,149.7079,27.1468,Japanese
5067,Japanese,Japanese,Asian,61.4223,2292.5672,226.3862,129.9904,Japanese
5068,Japanese,Japanese,Asian,9.0137,653.5362,53.6911,48.3778,Japanese
5069,Japanese,Japanese,Asian,40.3592,893.8939,56.3588,56.3845,Japanese
5070,Japanese,Japanese,Asian,32.4389,846.2406,128.8135,21.1148,Japanese
5071,Japanese,Japanese,Asian,2.3896,155.3200,14.0820,9.6240,Japanese
5072,Japanese,Japanese,Asian,79.7497,2465.9271,208.4195,145.1828,Japanese
5073,Japanese,Japanese,Asian,242.9495,1648.5220,61.2055,61.1303,Japanese
5074,Japanese,Japanese,Asian,82.0988,2491.7446,456.9256,25.9179,Japanese
5075,Japanese,Japanese,Asian,122.9129,1140.8500,7.6662,72.4583,Japanese
5076,Japanese,Japanese,Asian,15.2621,270.3738,46.7674,1.6122,Japanese
5077,Japanese,Japanese,Asian,49.8705,1429.7542,194.6397,47.7545,Japanese
5078,Japanese,Japanese,Asian,14.3173,4669.4296,796.3376,137.2533,Japanese
5079,Japanese,Japanese,Asian,317.4492,2042.5983,75.5629,46.8232,Japanese
5080,Japanese,Japanese,Asian,28.7234,2083.2960,91.9440,177.6257,Japanese
5081,Japanese,Japanese,Asian,101.4941,2133.9733,63.0126,172.1537,Japanese
5082,Japanese,Japanese,Asian,22.2272,397.7560,43.0270,14.2722,Japanese
5083,Japanese,Japanese,Asian,376.8846,3075.7429,146.1180,119.2789,Japanese
5084,Japanese,Japanese,Asian,308.6726,2028.6400,65.4562,53.1206,Japanese
5085,Japanese,Japanese,Asian,305.1726,1915.6009,86.6461,32.2472,Japanese
5086,Japanese,Japanese,Asian,0.0000,0.0000,0.0000,0.0000,Japanese
5087,Japanese,Japanese,Asian,30.5286,461.5300,29.9378,27.1098,Japanese
5088,Japanese,Japanese,Asian,151.1080,684.5000,12.5985,1.0175,Japanese
5089,Japanese,Japanese,Asian,20.5718,332.7827,56.7760,1.5311,Japanese
5090,Japanese,Japanese,Asian,16.4753,570.6995,23.7608,45.6011,Japanese
5091,Japanese,Japanese,Asian,79.8483,1563.3729,67.3926,113.3034,Japanese
5092,Japanese,Japanese,Asian,95.7386,875.9653,76.0874,23.3364,Japanese
5093,Japanese,Japanese,Asian,6.9574,244.5671,1.4095,24.0806,Japanese
5094,Japanese,Japanese,Asian,35.7022,147.2930,0.9332,0.2108,Japanese
5095,Japanese,Japanese,Asian,90.7072,868.3460,18.0029,51.0730,Japanese
5096,Japanese,Japanese,Asian,0.3600,1867.3000,6.8540,208.6890,Japanese
5097,Japanese,Japanese,Asian,118.8443,1344.0762,92.7518,58.1515,Japanese
5098,Japanese,Japanese,Asian,39.0616,1821.6982,89.1231,148.4521,Japanese
5099,Japanese,Japanese,Asian,9.1053,411.2439,51.0957,18.5037,Japanese
5100,Japanese,Japanese,Asian,45.0644,177.0550,2.5888,0.4970,Japanese
5101,Japanese,Japanese,Asian,48.2314,245.6560,14.1380,1.0290,Japanese
5102,Japanese,Japanese,Asian,0.0000,0.0000,0.0000,0.0000,Japanese
5103,Japanese,Japanese,Asian,28.3379,1653.2451,185.0723,85.0462,Japanese
5104,Japanese,Japanese,Asian,14.3589,1122.3330,41.3117,100.1669,Japanese
5105,Japanese,Japanese,Asian,86.6546,613.6023,25.4980,17.7455,Japanese
5106,Japanese,Japanese,Asian,26.2750,429.2560,18.8400,27.8650,Japanese
5107,Japanese,Japanese,Asian,315.5102,1784.7576,67.3797,24.0957,Japanese
5108,Japanese,Japanese,Asian,3.8245,542.8372,104.3814,12.1673,Japanese
5109,Japanese,Japanese,Asian,16.7280,2131.3153,367.8143,57.7992,Japanese
5110,Japanese,Japanese,Asian,12.3941,1180.1865,101.6013,78.6017,Japanese
5111,Japanese,Japanese,Asian,30.6844,415.6485,31.1799,20.1981,Japanese
5112,Japanese,Japanese,Asian,2.6438,1157.7778,97.7902,85.8979,Japanese
5113,Japanese,Japanese,Asian,131.7853,1360.8578,164.5427,21.4113,Japanese
5114,Japanese,Japanese,Asian,610.7358,3409.5400,148.9506,31.9743,Japanese
5115,Japanese,Japanese,Asian,18.5686,2610.4263,161.6509,204.9152,Japanese
5116,Japanese,Japanese,Asian,28.9062,981.2063,78.7509,65.6385,Japanese
5117,Japanese,Japanese,Asian,22.4124,782.6275,70.9069,44.0214,Japanese
5118,Japanese,Japanese,Asian,0.0000,0.0000,0.0000,0.0000,Japanese
5119,Japanese,Japanese,Asian,182.3976,1341.7240,64.5729,36.9251,Japanese
5120,Japanese,Japanese,Asian,39.1201,2076.1233,379.3747,40.4434,Japanese
5121,Japanese,Japanese,Asian,13.0283,324.3053,39.9926,12.5622,Japanese
5122,Japanese,Japanese,Asian,5.1805,162.0630,12.9914,9.5402,Japanese
70196,Japanese,Japanese,Asian,19.9291,344.6031,42.1398,13.0241,Japanese
70197,Japanese,Japanese,Asian,91.6255,1089.6200,98.4208,43.3231,Japanese
70198,Japanese,Japanese,Asian,17.3858,453.7208,66.9892,12.4536,Japanese
70199,Japanese,Japanese,Asian,33.6412,417.3467,16.6915,25.1080,Japanese
70200,Japanese,Japanese,Asian,27.8647,792.6467,103.2268,30.5750,Japanese
70201,Japanese,Japanese,Asian,16.4080,400.4000,36.9880,20.9840,Japanese
70202,Japanese,Japanese,Asian,62.1879,509.8308,62.9494,3.0795,Japanese
70203,Japanese,Japanese,Asian,186.2306,836.2900,30.5927,3.1755,Japanese
70204,Japanese,Japanese,Asian,12.4410,106.4833,8.9003,3.6838,Japanese
70205,Japanese,Japanese,Asian,8.2211,296.9292,42.4055,9.6589,Japanese
70206,Japanese,Japanese,Asian,7.2950,293.7729,34.7526,17.3707,Japanese
70207,Japanese,Japanese,Asian,79.0378,742.4800,50.6546,23.3792,Japanese
70208,Japanese,Japanese,Asian,0.4906,72.9045,6.4957,4.7701,Japanese
70209,Japanese,Japanese,Asian,2257.0850,10267.7374,525.5179,79.4277,Japanese
70210,Japanese,Japanese,Asian,214.0821,1266.0422,99.2916,9.2782,Japanese
70211,Japanese,Japanese,Asian,75.1375,887.7527,71.7283,40.5775,Japanese
70212,Japanese,Japanese,Asian,33.6202,408.6152,66.9343,3.9929,Japanese
70213,Japanese,Japanese,Asian,33.6819,1006.6900,28.2258,89.3365,Japanese
70214,Japanese,Japanese,Asian,249.1978,1797.8870,112.9796,54.8902,Japanese
70215,Japanese,Japanese,Asian,103.8648,784.3200,26.0440,29.6900,Japanese
70216,Japanese,Japanese,Asian,170.5006,767.6800,32.8779,1.6283,Japanese
70217,Japanese,Japanese,Asian,13.2130,359.7060,17.3355,27.2683,Japanese
70218,Japanese,Japanese,Asian,53.1555,362.9140,22.0705,7.7224,Japanese
70219,Japanese,Japanese,Asian,10.1201,231.4200,12.7945,15.9444,Japanese
70220,Japanese,Japanese,Asian,15.5638,86.7200,7.0362,0.4028,Japanese
70221,Japanese,Japanese,Asian,5.7823,176.5376,20.6507,9.9962,Japanese
70222,Japanese,Japanese,Asian,70.2546,2145.1945,110.4436,156.9809,Japanese
70223,Japanese,Japanese,Asian,61.2306,549.6500,22.7069,23.9169,Japanese
70224,Japanese,Japanese,Asian,37.2624,389.0800,34.7234,15.5820,Japanese
70225,Japanese,Japanese,Asian,0.0000,0.0000,0.0000,0.0000,Japanese
70226,Japanese,Japanese,Asian,70.9474,755.2200,59.2108,28.2152,Japanese
70227,Japanese,Japanese,Asian,257.8465,1413.4331,52.2356,26.2925,Japanese
70228,Japanese,Japanese,Asian,77.9176,907.5359,97.8662,25.5078,Japanese
70229,Japanese,Japanese,Asian,267.0854,2156.6164,87.8271,88.3585,Japanese
70230,Japanese,Japanese,Asian,2.8668,174.2900,36.4264,1.1087,Japanese
70231,Japanese,Japanese,Asian,26.6270,1199.9765,127.9741,61.6530,Japanese
70232,Japanese,Japanese,Asian,38.6488,431.5869,64.0521,3.5827,Japanese
70233,Japanese,Japanese,Asian,26.9587,306.3555,27.1873,13.1237,Japanese
70234,Japanese,Japanese,Asian,59.4516,265.3997,7.2386,2.9710,Japanese
70235,Japanese,Japanese,Asian,34.7650,689.9300,88.7451,20.5461,Japanese
70236,Japanese,Japanese,Asian,88.3868,566.7600,19.5454,19.5922,Japanese
70237,Japanese,Japanese,Asian,15.2362,69.5811,4.1517,0.5892,Japanese
70238,Japanese,Japanese,Asian,36.9860,219.1200,10.7676,4.4740,Japanese
70239,Japanese,Japanese,Asian,71.3708,572.5130,21.8776,22.9469,Japanese
70240,Japanese,Japanese,Asian,22.2409,580.8559,103.3371,7.7001,Japanese
70241,Japanese,Japanese,Asian,40.3420,307.6855,23.2602,9.2357,Japanese
70242,Japanese,Japanese,Asian,2.3269,29.7041,2.9232,1.3834,Japanese
70243,Japanese,Japanese,Asian,371.8897,2056.0800,65.9611,35.3865,Japanese
70244,Japanese,Japanese,Asian,89.3235,3093.0992,561.1697,48.9846,Japanese
70245,Japanese,Japanese,Asian,58.0999,2515.4800,57.6980,238.1963,Japanese
70246,Japanese,Japanese,Asian,426.5990,13476.5396,1526.8974,767.6975,Japanese
70247,Japanese,Japanese,Asian,49.3211,1105.0107,132.9425,43.1551,Japanese
70248,Japanese,Japanese,Asian,21.0895,214.0720,7.9242,12.2215,Japanese
70249,Japanese,Japanese,Asian,0.0000,0.0000,0.0000,0.0000,Japanese
70250,Japanese,Japanese,Asian,71.6752,586.2600,19.0862,30.6913,Japanese
70251,Japanese,Japanese,Asian,22.6200,709.3123,82.5868,40.2626,Japanese
70252,Japanese,Japanese,Asian,5.8438,1281.2900,1.8549,139.3464,Japanese
70253,Japanese,Japanese,Asian,1.3095,148.1347,0.8905,15.9333,Japanese
70254,Japanese,Japanese,Asian,13.8337,1022.7865,3.4786,109.2619,Japanese
70255,Japanese,Japanese,Asian,3.0346,12.7265,0.3427,0.0951,Japanese
70256,Japanese,Japanese,Asian,27.7140,453.0000,22.6860,30.3000,Japanese
70257,Japanese,Japanese,Asian,1.3436,97.0500,0.5616,10.2564,Japanese
70258,Japanese,Japanese,Asian,63.3096,1671.6581,156.4814,91.7373,Japanese
70259,Japanese,Japanese,Asian,602.4775,3438.1793,226.6002,25.3934,Japanese
70260,Japanese,Japanese,Asian,7.6412,298.1790,52.8957,6.3408,Japanese
70261,Japanese,Japanese,Asian,75.1978,582.7061,33.3830,17.6130,Japanese
70262,Japanese,Japanese,Asian,415.7580,1610.0000,0.2640,0.0000,Japanese
70263,Japanese,Japanese,Asian,356.3319,1595.7900,12.6831,14.1984,Japanese
70264,Japanese,Japanese,Asian,9.9346,724.1538,66.1027,45.0209,Japanese
70265,Japanese,Japanese,Asian,181.7942,2285.6650,41.6186,156.3026,Japanese
70266,Japanese,Japanese,Asian,231.7086,2195.7962,160.7705,73.7100,Japanese
70267,Japanese,Japanese,Asian,1.0332,4.8600,0.1746,0.0846,Japanese
70268,Japanese,Japanese,Asian,32.3510,169.3040,5.1522,2.4100,Japanese
70269,Japanese,Japanese,Asian,60.4470,520.8968,11.7341,26.7236,Japanese
70270,Japanese,Japanese,Asian,78.0878,3268.1270,96.9714,288.7602,Japanese
70271,Japanese,Japanese,Asian,763.7215,18939.2367,397.3406,1612.6494,Japanese
70272,Japanese,Japanese,Asian,6.2857,67.5750,10.3785,0.7268,Japanese
70273,Japanese,Japanese,Asian,20.0581,122.6370,10.3785,0.7268,Japanese
70274,Japanese,Japanese,Asian,0.0000,0.0000,0.0000,0.0000,Japanese
70275,Japanese,Japanese,Asian,0.9839,113.1980,0.2263,12.0558,Japanese
70276,Japanese,Japanese,Asian,13.7724,1034.4220,0.0000,113.5000,Japanese
70277,Japanese,Japanese,Asian,69.3731,322.3121,15.6768,0.8385,Japanese
70278,Japanese,Japanese,Asian,1.2783,246.4410,0.2157,27.2151,Japanese
70279,Japanese,Japanese,Asian,9.9557,1697.4453,370.3343,9.8885,Japanese
70280,Japanese,Japanese,Asian,23.3862,93.9280,3.2453,0.6216,Japanese
70281,Japanese,Japanese,Asian,44.8320,657.8400,9.8000,50.9680,Japanese
70282,Japanese,Japanese,Asian,61.7240,554.5515,14.9466,31.5357,Japanese
70283,Japanese,Japanese,Asian,5.3526,82786.9163,18142.8145,592.5496,Japanese
70284,Japanese,Japanese,Asian,3.7381,105.3321,3.8496,9.1154,Japanese
70285,Japanese,Japanese,Asian,19.2693,1305.1599,23.5594,130.8433,Japanese
